2005.597,1
1993.932,0
1992.569,1
1968.569,0
2003.467,0
2006.368,0
2008.072,1
2012.629,0
1994.609,0
1993.528,1
2006.082,0
2010.783,1
1977.697,0
2008.721,0
2007.027,1
1959.969,0
1958.076,1
1947.908,1
2012.869,0
2002.725,1
2011.838,1
1984.841,1
2011.316,1
1980.127,0
2006.092,0
2005.253,0
1986.274,0
2005.650,0
1984.198,0
2008.303,0
1995.543,1
1997.906,0
2007.204,0
1985.154,0
1966.058,0
1968.427,1
2000.896,1
1961.323,1
2005.161,1
2010.843,1
2012.741,0
1982.068,1
1979.111,0
2008.042,1
2006.003,1
1974.132,0
1976.876,0
2000.334,0
2007.700,1
2009.656,1
2009.908,0
1990.528,0
2010.692,1
2008.729,0
2010.066,0
2010.701,0
1996.207,0
2011.025,1
2012.205,0
1941.993,1
2005.508,0
1985.730,0
1999.319,1
2007.135,0
2010.124,0
2005.246,1
2000.142,1
2010.476,1
1963.427,1
1986.582,1
2007.241,0
2001.961,1
1963.381,1
1982.626,0
2004.059,0
2006.235,0
1996.792,0
1981.331,1
2011.541,0
1998.995,1
2002.726,1
1992.300,0
1995.954,1
2009.911,0
1944.302,1
2004.352,1
2003.989,0
1963.222,1
2003.606,0
2010.339,1
2010.092,0
1977.378,0
1983.715,1
1973.085,1
1955.447,0
1989.658,0
1991.499,1
1988.402,0
1993.516,0
2012.161,0
2004.243,0
1976.447,0
2004.344,0
1985.797,1
1933.950,1
1985.569,1
1977.621,0
2003.940,1
2005.323,0
2011.465,0
1987.110,1
2008.745,0
2012.794,1
2004.811,1
1984.552,0
2011.967,1
1992.906,0
1964.380,1
1987.102,0
2003.820,0
1997.635,0
1966.669,0
1977.929,1
2006.205,0
1956.674,0
1982.368,1
1980.988,1
2004.525,1
2007.021,1
1988.904,1
1946.710,1
1990.390,0
2008.075,0
2006.698,0
1995.769,1
2008.081,1
1994.100,1
2006.377,1
1972.037,0
2011.657,1
1954.123,1
1998.706,0
1986.783,1
2009.583,1
2006.210,1
2008.182,0
1964.132,1
2009.614,0
2012.457,1
1988.201,0
1990.275,1
1977.762,0
2002.339,0
2003.628,0
2001.561,0
1986.832,0
2009.182,0
1998.972,1
1977.787,1
1996.138,1
1982.546,1
1988.204,1
2008.673,0
1987.359,0
1967.265,0
1969.950,0
1991.843,0
1957.757,0
1965.191,0
1955.742,0
2003.788,1
1984.523,0
1941.014,0
1988.015,0
1991.096,1
2008.177,0
1966.024,0
2009.522,1
1960.919,0
1971.800,1
1980.286,1
1945.266,1
1994.902,0
2003.172,1
1965.979,1
2003.687,0
2009.582,0
1964.646,0
2001.062,1
1990.506,1
2003.746,1
2008.637,0
2008.952,1
1951.557,0
2003.166,0
1978.507,1
2006.864,1
2005.397,0
1968.557,1
2005.917,0
1979.964,0
2002.762,0
1978.781,0
1994.493,1
2010.712,1
1986.590,1
1992.657,0
1956.586,1
1995.602,1
2003.408,1
1986.415,1
2008.841,0
2000.102,0
1999.924,0
2011.300,0
2004.328,0
2011.604,0
1989.374,0
1978.609,0
1994.580,1
1955.550,0
1993.876,0
2005.377,1
2011.938,0
1979.124,0
2007.598,0
2006.197,0
2007.117,0
2002.693,0
1964.629,0
2012.405,0
1991.704,0
1982.001,0
2007.949,0
1999.278,0
2004.968,1
2010.519,0
1978.193,0
2011.870,0
1978.757,0
1983.268,1
2012.817,0
2012.905,1
2006.677,1
1995.319,1
1973.683,1
1968.598,0
2009.610,0
1983.973,0
2004.566,0
2011.951,0
1980.597,0
1983.283,1
1989.755,0
1959.966,1
2003.193,0
1995.949,1
1992.454,0
1996.419,1
1999.907,1
1949.530,1
1975.236,0
1990.900,0
2001.944,0
1997.414,1
2004.390,1
1941.784,0
1953.148,0
2010.097,1
2006.827,1
2010.874,1
1957.922,0
2011.589,1
1999.612,0
1968.104,0
1979.389,0
2005.326,0
1975.660,0
2011.961,1
1992.420,0
1981.390,0
1981.763,1
2001.351,0
1969.416,0
1955.469,1
1964.008,0
1959.910,0
1969.511,1
2011.744,1
2010.473,1
1985.981,0
1991.571,1
2007.136,0
2007.258,0
1971.973,1
2010.530,0
2002.145,0
1982.713,0
2009.143,0
2010.381,1
1978.729,1
1975.897,0
2008.716,1
1990.589,0
2005.246,0
1992.201,0
2012.660,0
1978.128,1
1997.606,1
2010.525,0
2010.113,0
1986.363,1
2007.275,0
2004.746,1
1986.637,1
2010.166,0
1972.802,0
2005.907,1
1984.924,0
1997.578,1
2011.089,1
1987.520,1
1945.911,1
2004.810,1
1945.239,0
1934.079,0
2010.488,1
2010.863,0
2006.463,0
1991.524,0
1966.763,1
1978.533,0
2003.147,0
1993.608,0
2006.441,1
1997.139,0
2009.544,1
1987.457,0
2000.558,0
1975.268,0
2008.456,1
2012.057,1
1999.945,0
1988.641,1
2012.371,1
1985.098,1
2008.689,1
2009.888,0
1990.130,1
1975.596,0
1986.882,0
1939.633,1
1961.113,0
2004.456,1
2009.190,0
1986.400,1
1991.505,0
2008.167,1
2011.753,0
2010.488,0
1984.592,1
2007.954,0
2002.662,1
1983.062,0
2007.301,1
2007.082,1
1986.061,1
1940.918,1
2008.331,0
2005.358,1
1984.003,0
2008.158,1
1948.171,0
2009.311,0
2012.451,0
1924.157,0
1965.484,0
1972.834,0
1968.458,1
2009.422,0
1973.985,1
1976.051,0
1968.169,0
1993.367,1
1961.618,1
1996.645,0
1994.038,1
2000.117,1
1996.069,1
2000.066,0
1987.814,0
1926.558,1
1984.788,0
1989.142,1
1983.471,1
2000.087,0
2009.115,0
1942.129,0
1981.073,0
1972.090,1
1956.840,1
1947.914,1
2009.055,1
2005.179,0
1984.214,1
1949.611,1
1983.993,0
2010.247,0
1976.273,0
2004.229,1
2006.189,0
1994.843,1
2012.499,1
1982.991,1
1951.747,1
2002.844,0
2004.415,0
2012.154,0
2009.037,1
1925.120,0
1933.883,0
2003.391,0
1986.773,0
2001.496,0
1992.043,1
1965.462,1
2011.581,1
1970.962,0
1994.872,1
1989.204,0
1976.085,0
1988.636,0
1960.543,1
2001.749,1
1983.618,0
1953.210,1
2011.003,0
1991.035,0
1993.571,0
1965.187,1
1981.992,0
2008.388,1
2009.760,1
1999.925,1
1995.858,1
1951.601,1
1974.476,1
1951.680,1
2011.504,1
1994.063,0
1940.909,0
1977.417,0
2003.522,1
2008.280,1
2007.294,1
2009.442,1
1974.818,0
1964.157,1
1999.837,1
1993.069,1
1983.649,0
1971.343,0
2008.239,0
2011.656,0
1975.739,0
1987.639,1
1981.965,1
1995.922,1
2012.800,1
1981.725,0
1999.830,0
1984.958,0
1966.356,0
1984.468,1
2003.570,1
1992.949,0
1985.901,0
1949.614,0
1950.631,1
2007.762,1
1974.851,0
1993.642,0
1973.481,1
1991.563,1
2007.937,1
1998.112,1
1996.107,1
1997.429,1
1978.855,1
1987.838,0
1946.139,1
1984.275,0
2008.137,0
2010.649,0
1978.938,1
1970.320,0
2009.248,0
2009.526,0
2009.204,1
1986.207,1
1962.919,1
2003.500,1
2002.381,1
1945.383,1
1998.235,1
1998.401,1
1945.695,1
2003.128,0
1993.258,0
2006.670,1
1983.866,0
1972.065,1
2001.978,1
1992.347,1
1999.604,1
2004.888,0
1996.469,1
2003.790,1
1976.104,0
1983.300,0
1967.949,0
2007.760,0
1991.056,1
2004.241,0
2009.071,1
2002.020,1
1999.020,1
1977.073,0
1994.880,1
1964.181,1
2011.584,0
2006.536,1
1996.260,1
2007.368,1
1998.848,0
2007.580,1
1985.327,0
2010.713,1
2003.079,1
2012.007,1
1933.965,1
2011.572,1
2009.888,1
2003.258,0
1950.869,0
2009.582,0
2006.576,1
1971.604,1
2003.738,0
2003.171,1
2001.255,0
1992.293,0
1951.531,1
1977.428,0
1973.414,0
2001.429,1
2012.080,1
1946.840,1
1998.733,1
1957.014,1
1988.281,0
1942.628,0
2008.549,1
1977.644,1
1978.179,1
1997.846,0
2012.081,1
2005.486,1
1992.571,0
2011.804,0
1979.954,0
1981.201,0
2001.269,0
1998.006,1
2002.036,0
1999.224,0
2004.319,0
2000.458,0
1992.909,1
2009.794,0
1999.328,1
2009.136,0
1976.134,0
1997.483,1
2012.712,0
1984.548,1
1983.539,1
2009.373,1
1993.450,0
2000.130,0
2004.103,0
1989.675,1
1999.964,0
1971.709,0
2001.394,1
1971.397,1
1925.393,0
1993.399,0
1989.707,1
1978.840,0
1998.932,1
2003.631,0
2000.529,0
1995.679,0
2005.162,1
2005.667,0
1978.060,0
1962.101,0
1963.582,0
1998.457,0
2003.017,0
1961.784,1
1962.870,0
1986.635,1
1992.747,0
1994.523,1
1993.554,0
2009.997,1
2008.223,1
1996.723,0
1996.565,0
2007.623,0
2008.039,1
2006.017,0
2004.492,0
1998.609,0
1988.971,1
1980.131,0
1983.785,1
1991.664,0
1989.758,1
1998.041,0
1982.109,1
1991.449,1
1979.068,0
2009.449,0
2002.210,0
2006.150,1
1983.979,0
1979.497,0
1997.584,0
1981.171,0
1995.421,0
1994.271,0
1928.418,0
1926.864,0
2008.325,1
1996.549,1
1956.475,1
1967.418,0
1961.841,1
1984.809,0
1995.269,1
2001.688,0
2006.048,0
2008.908,1
2002.088,0
2007.201,1
2007.146,1
1998.398,1
2001.896,1
1999.998,1
1994.352,1
1979.912,1
1997.048,1
2002.872,0
1994.800,1
1995.204,0
1966.754,0
2012.138,0
2010.552,1
1997.661,0
1999.194,0
2011.469,1
2011.073,1
1968.184,0
1993.487,0
2007.432,1
1967.782,0
2010.838,0
1990.939,0
1973.772,1
1995.906,1
2004.714,0
2011.482,0
1992.547,1
1989.944,1
1982.982,0
1995.389,0
1986.572,1
2007.094,1
2005.294,0
1976.435,0
1988.605,0
1998.681,0
1998.890,1
2002.104,0
1999.284,0
1978.249,1
1966.909,0
1996.537,0
1931.992,1
1954.321,1
1989.667,1
1982.475,1
1978.925,1
2010.336,0
1975.646,0
1970.143,0
1969.946,1
2009.794,0
2000.485,1
2008.683,0
1972.061,0
2004.809,0
2012.008,1
1989.725,1
1998.926,0
2012.944,0
2006.641,0
1996.078,1
1991.873,1
2001.381,1
1990.680,1
1998.045,0
1999.916,0
2000.450,1
2006.904,1
1997.116,0
2011.751,1
1940.546,1
2004.292,0
1959.109,0
1969.215,1
2004.635,0
1990.423,1
2005.381,0
2000.415,0
2007.555,0
2003.257,1
1985.831,1
1975.303,0
1977.354,1
2006.531,1
2011.406,1
2007.831,1
1967.704,1
1980.081,0
2010.002,1
2000.258,1
1969.805,1
2007.438,0
2005.187,0
1988.122,1
1994.026,0
2007.015,1
1989.000,0
1955.453,1
1990.963,0
2005.258,0
2000.927,1
2008.126,1
1993.389,1
1954.989,1
2002.788,0
2009.871,0
1991.265,1
1992.989,0
1996.551,1
1994.046,1
2005.845,0
1994.697,0
1979.484,0
1976.739,1
1969.721,1
2003.688,0
2008.590,1
1954.699,1
1973.304,1
2012.432,1
1984.039,0
2000.960,1
2003.359,0
2003.039,1
1988.795,1
1979.044,1
1998.963,1
2003.576,0
2001.278,1
2006.062,0
2001.843,1
2006.752,0
1946.294,0
1949.198,0
2009.988,1
2008.207,0
1976.595,0
2010.731,1
1974.231,0
1985.929,0
1973.148,1
2012.987,1
2005.295,0
1979.266,0
1987.518,1
1989.429,0
2008.744,1
1961.916,1
2004.717,1
2004.509,0
2011.437,0
1998.825,1
2011.146,1
2003.962,1
1976.561,0
2007.962,0
2007.350,1
2012.382,0
1956.999,0
2008.283,1
2011.223,1
2005.737,1
1999.202,0
1991.365,0
1994.851,1
2004.671,0
1991.737,1
1997.342,0
1969.507,0
2005.578,0
1997.280,1
1974.432,0
1992.968,0
1959.217,0
2004.275,0
2000.140,1
1951.603,0
1992.269,0
1998.185,1
2002.272,0
1971.576,1
1976.223,1
2010.792,0
2008.573,0
2000.182,0
2004.757,1
2012.108,0
2007.554,1
2004.865,1
2006.886,1
2011.095,1
1948.367,1
1968.476,0
1959.507,0
2005.971,1
1976.682,0
2002.169,1
1997.308,1
2009.801,1
1974.576,1
2005.409,1
2009.308,0
1977.440,1
1999.692,0
2000.966,1
1971.412,0
1963.669,0
2000.569,1
1949.650,0
2005.343,0
2004.018,1
2006.735,1
1990.694,0
2003.180,0
2012.034,0
1958.002,1
1955.447,1
2009.004,1
1964.957,0
1997.418,0
1998.389,1
2011.378,1
2008.064,1
2006.710,1
1986.902,1
1957.024,0
1998.104,0
1992.050,0
2003.317,0
1994.966,0
1987.834,0
1984.225,0
2003.656,1
2008.394,0
1988.663,1
1976.857,1
2005.951,1
2009.366,1
1993.342,0
1985.059,1
2003.695,1
2005.012,0
2010.624,1
1972.146,1
1995.807,1
1984.405,0
1997.796,1
2006.495,0
1992.225,0
1998.852,0
2009.989,1
1973.610,0
2002.623,0
2002.681,0
1969.795,1
1975.947,1
1982.109,0
2010.280,1
1983.807,0
1936.647,0
1988.383,0
2003.720,1
2006.016,1
1989.986,0
1940.800,1
1974.446,0
2005.153,0
1972.378,1
1938.832,1
1975.814,0
1969.166,1
1984.417,0
1993.936,0
1943.923,1
2012.058,0
2002.135,1
1973.646,0
2001.959,1
1983.073,0
1987.426,0
1988.854,1
1973.382,1
2006.718,0
2006.706,1
1988.408,0
2008.099,1
2003.553,1
2000.093,0
1981.577,0
1989.544,1
1999.003,1
1990.097,0
1999.177,0
1983.877,0
1972.551,1
2011.327,1
1977.282,0
1996.098,0
2008.517,1
2007.096,0
1972.862,0
2004.162,0
2007.983,1
1993.261,0
1958.642,0
1936.613,1
1999.248,1
2009.648,0
2009.731,0
2003.854,0
1998.905,0
1958.303,0
2007.864,1
1977.743,1
1981.710,1
1972.831,0
1964.047,0
1994.308,1
2006.657,1
1986.487,1
2005.909,0
2006.820,1
1973.947,1
1988.073,0
1978.187,1
2009.201,0
1993.293,0
1972.626,1
1985.528,0
2002.478,0
2006.665,1
1990.552,0
1948.270,1
2005.778,0
1968.944,0
1969.242,0
2002.703,0
1985.401,1
2006.703,0
1994.619,1
2012.290,0
1966.605,1
2002.311,0
2008.820,0
1986.323,1
1971.543,1
2009.497,1
2001.639,1
1982.042,0
2008.831,1
2001.382,0
2001.965,0
2011.092,1
1999.053,1
2010.038,1
1998.910,0
1968.213,0
2006.994,1
2009.407,0
2007.611,1
2012.947,0
2001.846,1
1953.854,0
1995.158,1
2007.357,0
2005.441,1
1963.149,1
1979.279,0
1941.946,1
1968.315,0
1997.046,1
1984.985,0
2009.908,0
1991.909,1
2012.181,0
2000.121,0
1988.456,0
1968.630,0
1958.058,0
2010.318,0
1949.020,1
1988.561,1
1991.288,0
2005.398,0
1998.700,0
2000.491,1
1966.161,0
1988.033,0
2008.040,1
1952.816,0
2003.967,0
2009.569,0
1966.819,0
1963.298,0
2005.837,0
1988.092,1
1930.271,0
1985.358,1
1979.555,0
1977.744,1
1996.763,1
2004.524,0
2004.363,0
1987.735,0
2001.337,0
2009.543,0
2000.201,1
2009.171,0
1970.308,0
2006.942,1
1982.851,0
1953.093,0
1949.915,1
2001.138,1
2008.708,1
2002.664,1
1991.682,1
1998.287,1
2001.783,0
1996.345,0
1982.044,1
2003.268,0
2008.545,1
2010.057,0
2011.844,0
2008.385,0
1963.704,1
2008.157,0
1988.895,1
2005.301,1
1985.244,0
2008.793,1
1997.483,0
1982.274,0
1974.392,0
2008.743,1
2004.555,0
1979.207,0
1970.428,0
2008.133,1
1992.972,0
1995.689,1
1995.992,0
2011.411,0
1979.374,0
1983.741,0
2005.808,0
2002.903,0
1980.353,1
1993.813,0
1955.098,1
1970.953,1
1986.987,1
1969.923,1
2010.771,0
2011.176,1
1942.010,1
1975.827,0
1987.918,0
1979.605,1
1978.932,0
1999.316,0
2010.176,0
1987.801,0
1979.557,0
2003.585,1
2000.049,1
1964.140,0
2000.751,0
1978.817,0
1992.557,1
1990.723,0
1988.402,0
1975.920,0
2003.950,1
1989.827,1
1970.963,1
2001.195,0
2011.604,1
1962.529,0
2007.862,1
1957.874,0
1982.867,1
2008.758,0
2001.132,0
2011.544,1
2005.005,1
2001.668,1
2009.165,1
2011.333,0
1998.976,0
1959.968,0
1947.374,1
1999.760,1
1961.332,1
1974.972,0
1968.659,1
1973.115,0
1971.770,0
2011.078,0
1992.173,1
1998.831,0
2011.612,1
2004.460,1
1962.950,1
1955.259,0
1991.334,0
2001.327,0
2005.625,1
2001.561,0
2012.457,1
1944.963,0
1996.113,1
1944.186,1
1983.404,0
2010.593,1
2011.057,1
2009.130,0
1997.806,1
2005.730,1
1996.356,1
1981.843,1
1984.563,0
1996.212,0
2008.152,1
1964.844,1
1977.437,1
1998.761,0
2006.650,0
1972.747,1
1939.116,1
2005.555,1
1998.301,1
1936.121,1
1984.225,0
2001.414,0
2009.669,0
2001.921,1
1989.272,0
1987.956,0
1989.611,1
2000.959,1
2005.149,0
2005.484,1
2002.640,1
1970.895,0
2012.852,0
1996.742,1
2005.540,0
2000.821,0
2004.899,0
1999.521,0
1982.696,0
2011.375,0
2004.409,1
1974.179,1
2009.626,0
1988.977,0
1981.199,0
1975.142,0
1986.988,1
1962.144,1
2001.563,1
1986.599,1
1965.313,1
2004.643,1
1995.059,0
1952.475,1
1976.540,0
1996.178,0
1970.303,1
1992.492,1
2010.573,0
1993.173,1
2000.445,0
1949.011,0
2007.075,0
2006.668,1
1956.495,1
1961.681,0
2001.508,0
2009.353,1
1983.055,0
1981.462,0
1989.360,1
1971.921,0
2005.167,0
1978.463,1
1980.839,0
1973.832,1
2000.146,0
2006.510,1
2003.647,0
2009.766,1
1980.250,0
1993.802,0
1975.665,0
2008.146,0
2007.201,0
2010.535,0
1996.468,1
2001.742,1
1987.151,1
2005.157,0
2010.825,0
2008.622,1
2002.913,1
1965.793,1
1996.080,0
1948.593,0
2003.645,0
1994.918,0
1996.956,0
1987.349,0
1988.815,1
2007.156,0
1985.343,0
1954.713,1
1946.571,0
2005.169,1
1992.552,0
2005.182,0
2009.487,0
1989.195,0
1994.939,0
1987.851,1
2006.515,1
1980.547,1
1978.716,1
1972.909,0
1973.551,0
1957.040,1
1992.338,0
1983.828,1
1996.976,1
2011.630,0
2009.753,0
1986.980,0
2003.945,0
1994.253,0
2008.195,0
2007.488,1
2004.677,0
2010.114,1
1970.041,1
2009.708,1
1994.663,1
1993.673,0
1998.274,0
1947.826,0
2003.779,1
1972.719,1
1995.926,1
1990.959,0
1988.966,1
1986.804,0
2004.291,0
2012.700,1
1995.015,0
1949.362,0
1992.752,0
1978.546,0
1953.173,1
1972.091,0
2001.314,0
1983.881,0
2006.630,1
1976.139,0
1977.630,0
1996.241,1
2004.902,1
1991.802,1
1991.453,1
1980.309,1
2002.250,1
1961.314,1
1984.658,0
1992.226,1
1958.575,0
2007.028,0
1957.852,1
1974.035,0
1986.917,0
1971.284,1
1977.082,1
2012.309,0
1992.431,0
1976.021,1
1966.501,0
2012.331,0
1984.202,0
2009.037,1
1990.145,1
2007.079,0
1997.072,0
2011.661,0
1994.686,1
2000.423,0
2002.276,0
1975.767,0
2008.935,0
1999.694,1
1981.796,1
2001.754,0
2010.445,0
2004.313,0
1994.687,0
2012.940,0
1967.051,1
1989.202,0
1989.783,0
2005.129,0
1978.263,1
2008.964,1
2010.318,1
2000.622,1
1948.453,1
1985.515,1
1995.830,0
2006.523,0
1986.539,0
2006.020,1
2001.546,1
1999.775,1
1959.330,1
1971.152,1
1986.753,0
1998.078,0
2000.629,1
2012.269,0
1993.547,0
1961.781,1
1964.187,0
1978.356,0
2007.302,0
2006.026,1
1962.141,1
1973.220,0
2006.293,0
2007.647,1
1976.707,0
1982.279,1
1985.140,1
1980.032,0
2006.176,0
2012.093,0
1993.696,0
2009.153,0
2003.353,1
2003.104,0
2010.336,1
1996.761,0
1991.116,0
2004.150,0
2001.556,1
1982.856,0
2008.993,0
1994.014,1
1971.969,0
2007.589,1
2011.026,1
2003.233,0
2002.604,1
1984.923,0
2003.896,0
2002.978,1
2012.810,0
1986.868,1
1967.910,1
2011.206,1
2010.908,1
1966.297,1
2001.389,0
1980.226,0
1949.163,1
1951.792,0
1960.319,1
1959.377,0
1996.084,1
2003.578,1
1968.093,0
1954.658,1
2005.806,1
1989.313,1
2009.070,0
1965.848,1
2003.620,0
1975.347,1
1963.221,1
1997.668,0
2007.768,0
1966.743,1
1993.145,1
1991.188,0
2009.360,1
1963.697,1
1979.907,0
1960.715,0
2005.776,0
1952.027,0
1992.684,0
1981.060,0
1982.571,0
1945.703,1
1997.147,0
2009.896,0
1996.455,1
2009.839,0
2001.287,1
1945.756,1
1981.977,0
1978.708,0
1992.363,1
1967.896,1
1991.401,0
1955.266,0
1958.812,1
1995.209,1
1997.200,1
1994.861,0
2007.914,0
1978.546,1
1996.353,0
1953.337,1
2010.239,0
1981.901,0
1965.439,1
2004.208,0
1992.499,0
1989.416,0
1995.257,0
2012.821,0
2010.184,0
2007.408,0
1997.005,0
1992.494,0
1984.300,1
2007.502,0
1956.038,0
1993.819,0
1959.253,0
1975.467,1
1992.054,1
1978.531,1
1969.376,1
1983.733,0
1985.142,0
1956.740,1
1989.974,1
1972.351,1
1953.594,1
1990.191,1
2011.602,1
2010.409,0
2010.868,1
2002.387,1
2006.612,0
1943.737,0
2007.005,1
2007.212,0
2011.623,0
1987.867,1
1982.476,0
1979.115,1
2009.853,0
1928.178,0
1994.932,1
2009.881,1
1992.604,0
1962.397,1
1998.696,0
2011.255,1
2002.346,0
1997.229,1
2010.219,0
2010.605,0
1984.683,1
1961.182,0
2004.419,1
1963.582,0
2003.024,1
1971.069,1
1989.344,1
1946.897,1
1960.941,1
2008.706,1
1985.703,0
1988.787,0
1957.625,0
2001.117,0
1969.144,0
1976.922,0
2012.210,1
1994.059,0
2001.454,1
1975.980,1
2006.748,1
2006.632,0
1988.256,0
1989.123,1
2000.384,0
1958.642,0
1988.703,0
1942.156,0
1951.367,1
2004.905,0
1962.659,1
2003.974,1
1995.350,0
2002.356,0
1964.736,0
2010.565,0
2010.676,0
1973.637,0
1979.547,0
1977.919,0
1990.718,1
1939.025,0
1979.834,1
1996.799,0
2009.051,1
2012.577,0
1980.003,1
1979.633,1
1988.055,1
2006.891,1
1998.859,1
1982.180,1
1970.465,0
2009.470,0
2010.298,1
1981.787,0
1983.508,0
1999.283,1
2012.690,1
1985.634,0
2012.055,0
2005.446,1
1999.749,1
2005.675,0
1987.075,1
2006.232,0
2002.720,0
1995.214,1
2008.115,1
1998.109,0
1999.482,0
2002.134,1
2006.335,1
2011.405,0
1970.851,1
2006.460,1
1945.984,1
2011.932,0
2005.649,0
1964.418,0
1990.688,1
1981.402,0
1987.115,1
1990.735,1
1961.131,1
1964.843,1
2001.945,0
2006.060,1
1999.508,1
1974.093,0
2012.711,0
1996.984,1
1957.788,0
2007.872,1
2011.899,0
1956.644,0
1963.726,1
2010.327,0
1987.002,0
2001.302,0
2005.886,1
1994.385,0
1961.919,1
1977.314,1
2011.203,0
2006.500,1
2000.158,0
2001.941,0
1988.501,0
1941.801,0
1981.873,1
2006.872,0
1985.976,0
1978.265,1
1991.856,1
1956.131,1
2010.402,0
1983.345,0
2004.643,1
2003.959,0
2006.669,1
1992.049,1
2004.954,1
1983.915,0
1976.920,0
2000.696,1
1980.611,1
1996.863,0
1963.047,1
1989.960,0
2012.623,1
1943.450,1
1994.656,0
2012.695,0
1978.359,0
1923.292,1
2009.310,1
2010.216,1
2000.785,1
2006.041,0
1971.503,0
1969.926,1
1987.502,1
1958.595,1
2001.464,1
2004.640,1
2005.633,0
1999.203,1
1990.921,0
2012.731,1
2004.831,0
1992.868,0
2011.267,1
1988.846,1
1977.080,1
1969.780,0
2007.049,1
2012.396,0
1935.383,0
1987.313,0
1966.156,0
2009.630,1
1977.472,0
1990.959,0
2002.361,1
2009.571,1
2010.310,1
1985.584,1
1985.550,0
2006.343,0
1987.895,1
1986.685,1
1968.071,1
1937.482,0
1984.586,1
2001.505,0
1980.945,0
2010.642,1
1994.203,0
2010.190,0
2007.173,0
1998.806,1
2006.369,1
2009.291,1
1999.378,0
1976.032,1
2005.259,0
2006.086,0
1988.078,0
1963.293,1
1974.066,0
1998.858,1
2007.117,1
2002.692,1
2003.073,0
2006.615,0
1984.587,0
2010.327,1
1996.500,1
2000.993,0
